"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2017019912","1","1","","2","06","Y","HOND","2007","01","2","","1","00","N","000","0","","3","01","01","03","01","PA","2","01","1HGCM56837A","P4D"
"","05","N","2017020649","3","1","","1","06","Y","TOYT","2004","01","1","","1","00","W","055","0","","1","01","07","01","03","PA","1","06","2T1KR32E24C","P4H"
"","04","N","2017019831","2","1","","3","12","Y","NISS","2005","01","1","","1","00","E","999","0","","1","01","02","01","01","PA","1","01","1N4BL11DX5N","P4D"
"","04","N","2017020997","2","1","","1","12","Y","CHRY","2012","01","4","","3","00","S","015","","","2","01","07","17","03","PA","1","01","2C3CCACG0CH","P4D"
"","04","N","2017020530","3","1","","1","10","Y","HOND","2009","01","1","","1","00","S","000","0","","3","01","08","03","01","PA","2","01","1HGCP26789A","P4D"
"","04","N","2017000526","3","1","","2","12","Y","CHEV","2003","01","1","","4","00","W","999","0","","1","01","05","16","01","PA","1","01","1G1JC52F337","P4D"
"","04","N","2017021035","9","1","","1","12","Y","HYUN","2011","01","1","","1","00","N","999","0","","3","01","99","01","03","PA","1","01","KMHDH4AE2BU","P4D"
"","04","N","2017019456","3","1","","3","12","Y","STRN","2000","02","1","","1","00","E","045","0","","1","01","01","01","03","MI","1","01","1G8JU52F7YY","P4D"
"","04","N","2017017882","3","1","","1","09","Y","TOYT","2000","01","1","","1","00","N","055","0","","1","01","07","15","01","PA","1","01","4T1BF22K0YU","P4D"
"","15","N","2017019506","1","1","","1","12","Y","FORD","2014","01","1","","1","00","S","035","0","","3","01","07","01","03","PA","1","04","1FMCU9JXXEU","T4W"
"","04","N","2017003075","3","1","","1","04","Y","CHEV","2012","01","1","","1","00","E","004","","","1","01","05","01","01","PA","2","01","2G1WC5E35C1","P4D"
"","15","N","2017002166","3","1","","2","12","Y","STRN","2003","01","1","","3","00","N","999","0","","1","01","05","17","03","PA","1","06","5GZCZ43D03S","PUT"
"","04","N","2017002701","3","3","","2","12","Y","FORD","2013","01","1","","1","00","W","999","0","","1","01","05","01","07","PA","1","01","3FADP4BJ4DM","P4D"
"","04","N","2017007668","2","1","","1","12","Y","CHEV","2011","01","1","","1","00","S","999","0","","2","01","03","01","01","PA","1","01","1G1ZC5EU2BF","P4D"
"","04","N","2017002247","3","1","","3","12","Y","FORD","2011","02","1","","1","00","N","999","0","","1","01","07","12","11","PA","1","01","3FAHP0HA2BR","P4D"
"","04","N","2017022407","3","1","","1","12","Y","NISS","2008","02","1","","1","00","N","999","0","","1","01","12","01","01","PA","1","01","1N4AL21E08N","P4D"
"","05","N","2017022930","3","1","","1","11","Y","PONT","2004","01","1","","1","00","E","999","0","","1","01","02","01","01","PA","2","06","5Y2SM62824Z","P4H"
"","51","N","2017005642","1","1","","1","06","Y","GMC","2011","02","2","","1","00","S","000","0","","2","01","03","03","01","PA","3","04","1GTN1TEX6BZ","TPK"
"","02","N","2017005474","2","1","","1","05","Y","HYUN","2007","01","1","","1","00","N","999","0","","1","01","02","15","06","PA","1","01","KMHHN66FX7U","PCP"
"","15","N","2017001966","3","1","","1","07","Y","VOLK","2015","01","1","","1","00","N","999","0","","2","01","05","02","01","IL","3","06","WVGBV7AX2FW","PUT"
"","15","N","2017002137","3","1","","1","12","Y","SUBA","2015","01","1","","1","00","S","999","0","","1","01","05","01","02","PA","2","01","JF2SJADC4FH","PUT"
"","03","N","2017002858","3","1","","1","12","Y","MITS","2007","01","1","","3","00","W","999","0","","1","01","12","17","01","PA","1","01","4A3AK24F37E","P2H"
"","04","N","2017022050","3","1","","3","11","Y","FORD","2012","02","2","","1","00","N","999","0","","1","01","07","12","03","PA","1","01","3FAHP0JG0CR","P4D"
"","15","N","2017002099","3","1","","1","11","Y","LEXS","2001","01","2","","1","00","S","999","0","","1","01","07","10","01","PA","1","06","JTJHF10U310","PUT"
"","15","N","2017023184","3","1","","1","01","Y","FORD","2008","01","2","","4","00","S","060","0","","1","01","05","16","03","NY","3","06","2FMDK36C68B","T4W"
"","51","N","2017012678","2","1","","2","06","Y","FORD","2008","01","3","","2","00","W","000","0","","2","01","03","03","03","PA","2","04","1FTSX21528E","T4C"
"","15","N","2017023025","3","1","","1","12","Y","NISS","2016","01","1","","1","00","E","035","0","","1","01","02","01","03","PA","1","06","5N1AT2MV7GC","PUT"
"","04","N","2017002259","3","1","","1","12","Y","HOND","2004","02","2","","4","00","S","999","0","","1","01","07","16","01","PA","1","01","2HGES16524H","P4D"
"","02","N","2017004905","3","1","","1","12","Y","HOND","2012","01","1","","3","00","W","999","0","","3","01","02","17","01","PA","1","01","2HGFG3B82CH","PCP"
"","15","N","2017003325","3","1","","1","09","Y","BUIC","2011","01","2","","1","00","E","999","0","","2","01","02","01","01","PA","2","01","5GAKVBED7BJ","PUT"
"","02","N","2017024943","3","1","","2","06","Y","CHEV","1997","01","3","","2","00","E","010","0","","2","01","12","15","06","PA","2","01","2G1WW12M8V9","PCP"
"","04","N","2017024054","2","2","","1","07","U","KIA","2015","","0","","1","00","","000","0","","2","02","05","06","01","PA","2","01","KNAFK4A62F5","P4D"
"","04","N","2017004917","3","1","","1","09","Y","NISS","2014","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","2","01","3N1AB7AP7EY","P4D"
"","04","N","2017004897","1","2","","1","06","Y","NISS","2002","","0","","1","00","","000","0","","3","02","05","06","12","PA","2","01","3N1CB51D22L","P4D"
"","51","Y","2017021833","3","1","","1","11","Y","FORD","2006","02","1","","1","00","N","999","0","","1","01","02","01","01","PA","1","05","1FDAF57P66E","TCB"
"","51","N","2017004723","3","1","","3","11","Y","NISS","2006","01","1","","4","00","E","030","0","","1","01","07","16","01","PA","1","04","1N6AD06W56C","TPC"
"","51","N","2017003054","3","1","","2","13","Y","FORD","1995","02","2","","1","00","N","999","0","","1","01","99","01","01","PA","1","04","1FTEF14NXSL","TPK"
"","04","N","2017003110","3","2","","2","06","Y","DODG","2012","","0","","1","00","","000","0","","2","02","03","06","11","PA","2","01","1C3CDZCB6CN","P4D"
"","15","N","2017024401","3","1","","4","02","Y","FORD","2007","01","1","","1","00","E","035","0","","1","01","03","01","01","PA","1","06","1FMEU74E07U","T4W"
"","51","N","2017002956","1","1","","2","12","Y","FORD","2001","01","1","","1","00","E","000","0","","4","01","06","03","04","PA","2","04","1FTZR15E71T","TPC"
"","12","N","2017009020","1","1","","1","06","Y","HYUN","2007","01","2","","1","00","E","045","0","","2","01","07","01","01","PA","2","01","KNDMC233376","PSV"
"","15","N","2017000179","3","1","","1","12","Y","NISS","2010","01","1","","1","00","S","999","0","","1","01","07","12","01","PA","1","01","JN8AS5MV3AW","PUT"
"","75","Y","2017006021","3","1","","1","05","Y","VOLV","2010","02","1","","4","00","N","060","1","","2","01","02","16","01","IL","1","05","4V4NC9TH7AN","TTR"
"","04","N","2017001928","3","1","","3","12","Y","CHEV","2005","01","2","","1","00","W","025","0","","1","01","08","01","01","PA","1","01","1G1ND52F15M","P4D"
"","15","N","2017000835","1","1","","1","12","Y","JEEP","2015","01","1","","1","00","N","015","0","","1","01","07","01","01","TX","1","04","1C4RJFCG9FC","T4W"
"","51","N","2017000342","3","1","","2","12","Y","GMC","2008","01","1","","1","00","S","040","0","","1","01","12","01","09","PA","1","04","3GTEK13J08G","TCW"
"","39","Y","2017000683","1","1","","1","02","Y","GILG","2006","08","2","","1","12","E","999","0","","2","01","01","01","01","PA","2","03","15GGD211761","TBU"
"","19","N","2017003024","","","","","","","","","","0","","1","00","","","0","","2","51","05","","03","","2","06","",""
"","15","N","2017002368","3","1","","3","12","Y","VOLK","2016","01","1","","1","00","N","035","0","","1","01","05","01","01","TX","1","06","WVGBV7AX6GW","PUT"
"","15","N","2017002862","3","1","","1","03","Y","HYUN","2007","01","1","","1","00","S","999","0","","1","01","12","01","01","PA","2","06","5NMSG73DX7H","PUT"
"","12","N","2017004329","3","1","","1","05","Y","JEEP","2000","02","1","","1","00","E","055","0","","1","01","10","15","01","PA","1","06","1J4FA49S1YP","T2W"
"","02","N","2017002317","3","1","","3","11","Y","PONT","2008","01","1","","1","00","W","999","0","","2","01","01","01","01","PA","2","01","1G2ZH17N284","PCP"
"","04","N","2017002283","3","1","","3","12","Y","HYUN","2007","01","1","","1","00","S","025","0","","1","01","07","01","06","PA","1","01","5NPEU46F37H","P4D"
"","04","N","2017006236","3","1","","1","12","Y","HYUN","2016","02","5","","1","00","E","999","0","","1","01","03","01","01","PA","1","01","KMHCT4AE2GU","P4D"
"","75","Y","2017006682","1","1","","3","05","Y","FRHT","2015","02","1","","1","00","S","999","1","","3","01","03","01","03","PA","2","05","1FUBC5DV0FH","TTR"
"","15","N","2017011861","2","1","","1","06","Y","ACUR","2017","01","3","","1","00","W","000","0","","2","01","03","03","03","PA","2","06","5J8TB4H34HL","PUT"
"","51","N","2017010369","9","2","","1","01","Y","CHEV","1990","","0","","9","00","","000","0","","2","02","04","06","98","PA","2","04","1GBHC34KXLE","TCB"
"","15","N","2017009991","2","1","","1","06","Y","DODG","2013","01","1","","1","00","W","035","0","","2","01","03","01","03","PA","2","06","1C4SDJET1DC","PUT"
"","04","N","2017004922","2","2","","3","11","U","BUIC","2008","","0","","1","00","N","000","0","","2","02","07","06","01","PA","2","01","1G4HP57258U","P4D"
"","51","N","2017012667","1","1","","1","06","Y","FORD","2016","01","1","","1","31","N","000","0","","2","01","05","03","03","PA","2","04","1FD8X3HT8GE","T4B"
"","04","N","2017009915","2","2","","1","11","Y","TOYT","2010","","0","","1","00","S","000","0","","2","02","05","06","11","PA","2","01","JTDBU4EE0AJ","P4D"
"","51","N","2017012021","1","1","","1","05","Y","FORD","2015","01","1","","1","00","N","020","0","","2","01","05","01","01","PA","2","04","1FTEW1EP1FF","TCW"
"","04","N","2017011356","3","1","","2","06","Y","STRN","1999","01","1","","1","00","N","015","0","","2","01","08","02","01","PA","2","01","1G8ZH5280XZ","P4D"
"","04","N","2017010017","1","1","","1","12","Y","HOND","2015","01","1","","1","00","N","025","","","2","01","07","01","01","PA","1","01","1HGCR2F52FA","P4D"
"","04","N","2017010765","1","1","","1","06","Y","HYUN","2017","02","1","","1","00","W","000","0","","3","01","07","03","03","PA","2","01","5NPD84LF8HH","P4D"
"","04","N","2017010522","2","1","","2","01","Y","HYUN","2015","01","1","","1","00","S","999","0","","2","01","01","01","01","PA","2","01","KMHCT4AE6FU","P4D"
"","15","N","2017010421","2","3","","1","06","Y","SUBA","2011","01","1","","1","00","W","000","0","","2","01","02","03","03","PA","3","06","4S4BRBKC9B3","PUT"
"","04","N","2017016860","3","1","","1","12","Y","CHEV","2009","01","1","","1","00","N","999","0","","1","01","04","01","13","PA","1","01","1G1AT58H897","P4D"
"","09","N","2017017969","1","1","","1","05","Y","TOYT","2007","01","1","","1","00","S","999","0","","1","01","05","12","03","TX","2","01","4T1BE46K07U",""
"","09","N","2017016258","2","1","","3","11","Y","CHEV","2010","01","1","","1","00","N","999","0","","1","01","02","01","98","OH","1","01","2G1WA5EK1A1",""
"","04","N","2017014479","3","1","","1","08","Y","NISS","2007","02","3","","1","00","W","999","0","","2","01","01","12","04","PA","2","01","1N4AL21E17N","P4D"
"","05","N","2017009918","3","1","","2","12","Y","FORD","2012","01","1","","4","00","S","999","0","","1","01","02","16","01","PA","1","01","1FAHP3K23CL","P4H"
"","04","N","2017020200","2","1","","3","10","Y","HYUN","2016","01","2","","1","00","W","035","0","","2","01","07","01","01","PA","2","01","5NPDH4AE2GH","P4D"
"","15","N","2017015725","3","1","","2","10","Y","BMW","2011","01","1","","3","00","W","065","0","","1","01","05","17","03","PA","1","06","5UXZV4C5XBL","PUT"
"","51","N","2017014264","2","1","","1","11","Y","GMC","2008","01","1","","1","00","N","999","0","","1","01","03","01","01","PA","1","04","2GTEK638881","TCW"
"","04","N","2017016683","3","1","","1","06","Y","CHEV","2007","02","1","","1","00","S","000","0","","3","01","12","03","03","PA","2","01","KL1TD56667B","P4D"
"","04","N","2017015007","3","1","","1","11","Y","HYUN","2008","01","1","","1","00","E","999","0","","1","01","07","02","01","PA","1","01","KMHDU46D58U","P4D"
"","04","N","2017013358","3","1","","1","11","Y","","2004","01","1","","2","00","N","999","0","","1","01","05","12","02","OH","1","01","1G6DN57S840","P4D"
"","04","N","2017015916","3","1","","2","12","Y","CHEV","2005","01","1","","4","00","N","999","0","","1","01","03","16","01","PA","1","01","1G1ZS52F95F","P4D"
"","04","N","2017015838","2","3","","3","12","Y","FORD","2003","99","1","","4","00","E","999","0","","1","01","09","16","01","PA","1","01","1FAFP55SX3G","P4D"
"","12","N","2017015567","3","1","","1","04","Y","HOND","1998","01","1","","1","00","N","999","0","","1","01","09","01","01","PA","1","07","JHMRA3867WC","PSV"
"","15","N","2017015967","2","1","","2","11","Y","FORD","2014","01","1","","3","00","E","999","0","","2","01","05","17","01","GA","1","06","1FMCU9JX2EU","T4W"
"","51","N","2017010033","2","1","","1","06","Y","DODG","1997","01","1","","1","00","E","999","0","","1","01","03","12","01","PA","1","04","1B7GG26Y3VS","TPK"
"","05","N","2017015467","2","1","","1","11","Y","DODG","2009","01","1","","1","00","W","999","0","","1","01","07","12","09","PA","1","01","1B3HB48A79D","P4H"
"","15","N","2017018386","3","1","","1","01","Y","JEEP","2004","02","1","","3","00","N","065","0","","1","01","05","17","01","PA","1","06","1J4GW48S24C","PUT"
"","04","N","2017018134","3","1","","3","11","Y","NISS","2002","01","1","","1","00","N","040","","","2","01","03","01","01","PA","2","01","1N4AL11D32C","P4D"
"","73","Y","2017013798","2","2","","1","06","Y","MACK","2015","","0","","2","00","W","000","0","","2","02","01","06","01","PA","2","05","1M2AU02C9FM","TTB"
"","69","N","2017007719","9","4","","1","03","U","","","99","1","","1","99","E","035","0","","1","05","99","11","01","","1","04","",""
"","","N","2017018211","","","","","","","","","","1","","","","","","","","1","31","","","","","2","","",""
"","01","N","2017000690","2","2","","1","02","Y","PORS","2010","","0","","1","00","","000","","","2","02","12","06","98","PA","2","01","1LNHM82W8SY","PCV"
"","15","N","2017010075","3","1","","3","01","Y","DODG","2015","01","2","","1","00","N","999","0","","2","01","05","12","06","PA","2","01","3C4PDDBG3FT","PUT"
"","15","N","2017013087","2","2","","1","06","Y","FORD","1994","","0","","1","00","","000","0","","2","02","04","06","11","PA","2","06","1FMDU34X3RU","T4W"
"","15","N","2017014346","1","1","","2","06","Y","CHEV","2004","02","2","","1","00","N","010","0","","2","01","99","10","01","PA","2","06","3GNFK16Z94G","PUT"
"","04","N","2017000429","3","1","","3","01","U","VOLK","2007","01","2","","1","00","N","999","0","","2","01","02","01","01","PA","1","01","WVWAK93C27P","P4D"
"","05","N","2017012473","3","1","","2","12","Y","CHEV","2012","01","1","","4","00","E","045","0","","1","01","01","16","13","PA","1","01","1G1JC6SH4C4","P4H"
"","04","N","2017001861","3","1","","1","12","Y","PONT","2006","01","1","","4","00","S","999","0","","1","01","07","16","03","PA","1","01","1G2ZG558264","P4D"
"","51","N","2017013678","2","1","","1","12","Y","CHEV","2000","02","1","","1","00","N","035","","","1","01","12","01","01","PA","1","04","1GCEK19T4YE","T3C"
"","04","N","2017014667","3","4","","1","11","U","","2000","02","1","","1","00","N","090","0","","1","01","03","04","11","PA","1","01","1G6KD54Y2YU","P4D"
"","04","N","2017004922","3","1","","3","12","Y","HYUN","2016","01","1","","1","00","S","999","0","","1","01","03","01","01","PA","1","01","KMHCT4AE6GU","P4D"
"","15","N","2017015470","3","1","","2","01","Y","CHEV","2013","01","1","","1","00","S","025","","","2","01","05","01","01","PA","2","06","2GNALBEK5D1","PUT"
"","41","N","2017012421","1","1","","1","06","Y","DODG","2016","02","1","","1","00","E","050","0","","1","01","03","15","03","PA","2","07","3C6TRVDG0GE","TCG"
"","04","N","2017015508","3","1","","2","06","Y","HYUN","2016","01","1","","1","00","W","000","0","","2","01","07","03","03","PA","3","01","KMHCT4AEXGU","P4D"
"","15","N","2017000144","3","2","","2","07","Y","CHEV","2015","","0","","2","00","N","000","0","","3","02","01","06","01","PA","3","01","2GNALBEK3F1","PUT"
"","02","N","2017000797","1","1","","1","12","Y","CHEV","2003","02","2","","1","00","S","999","0","","1","01","05","01","01","PA","1","01","2G1WX12K939","PCP"
"","15","N","2017000559","3","1","","2","01","Y","FORD","2010","01","1","","1","00","E","025","0","","1","01","01","01","01","PA","1","06","1FMEU7DE8AU","T4W"
"","","","2017015227","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","05","N","2017019547","3","1","","1","03","Y","HYUN","2014","01","2","","1","00","E","099","0","","2","01","01","01","01","PA","2","01","KMHD35LH0EU","P4H"
"","02","N","2017019957","3","1","","5","01","Y","CHEV","2008","01","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","1G1AL18F287","PCP"
"","15","N","2017020659","3","1","","2","06","Y","KIA","2016","01","1","","1","00","E","010","0","","2","01","12","02","03","PA","3","06","KNDJN2A23G7","PUT"
"","09","N","2017020945","9","3","","2","01","","","","99","1","","1","00","W","999","0","","2","05","99","01","01","","1","01","",""
"","15","N","2017000789","2","1","","1","06","Y","DODG","2010","01","1","","1","00","W","999","0","","2","01","01","01","03","PA","2","01","1D4PU2GK8AW","PUT"
"","04","N","2017001985","2","1","","1","01","Y","HOND","1999","01","2","","1","00","W","999","","","1","01","07","05","98","PA","1","01","1HGCG6651XA","P4D"
"","51","Y","2017019779","3","1","","3","01","Y","FRHT","2013","02","1","","1","00","S","035","0","","1","01","03","01","03","OH","1","05","1FVACWDT8DH","TCC"
"","15","N","2017020610","2","1","","1","06","Y","HOND","2005","01","1","","1","00","E","000","0","","2","01","05","03","03","PA","2","06","JHLRD78845C","PUT"
"","15","N","2017020924","1","2","","3","06","Y","CHEV","2010","","0","","1","00","U","000","0","","3","02","01","06","01","PA","2","06","1GNUKCE07AR","PUT"
"","02","N","2017001805","3","1","","1","02","Y","CHEV","2009","01","1","","1","00","N","040","0","","1","01","01","01","01","PA","1","01","1G1AS18H797","PCP"
"","51","N","2017007011","1","1","","3","06","Y","CHEV","2003","01","2","","1","00","W","000","0","","2","01","12","03","03","PA","2","04","1GCEC14X43Z","TPK"
"","15","N","2017019436","1","1","","1","12","Y","LINC","2005","01","1","","1","00","N","050","0","","1","01","07","01","03","PA","3","06","5LMEU88H25Z","T4W"
"","15","N","2017020649","2","1","","1","09","Y","FORD","2016","01","1","","1","00","E","035","0","","2","01","05","01","03","PA","2","06","1FMCU9GX7GU","T4W"
"","51","N","2017019837","3","1","","3","12","Y","CHEV","2007","02","1","","1","00","W","999","0","","1","01","07","12","01","PA","1","04","1GCEC14C47Z","TPK"
"","04","N","2017020655","3","1","","1","05","Y","TOYT","2015","01","1","","4","00","S","035","0","","2","01","05","16","01","PA","2","01","4T1BF1FK1FU","P4D"
"","15","N","2017020530","1","2","","1","08","U","SUBA","2003","","0","","1","00","N","000","0","","4","02","04","06","11","PA","2","01","JF1SG65633H","PUT"
"","04","N","2017002623","3","1","","1","11","Y","HYUN","2010","01","1","","1","00","N","999","0","","1","01","07","01","03","PA","1","01","KMHDU4AD4AU","P4D"
"","15","N","2017018886","3","1","","1","09","Y","TOYT","2015","02","1","","1","00","S","999","0","","1","01","05","13","01","PA","2","01","2T3RFREV6FW","PUT"
"","15","N","2017019456","2","1","","3","06","Y","JEEP","2016","01","1","","1","00","E","000","0","","2","01","03","03","03","OH","3","06","1C4PJMCS3GW","PUT"
"","04","N","2017012009","3","1","","1","12","Y","VOLK","1997","01","1","","1","00","S","035","0","","1","01","02","02","01","PA","1","01","3VWSA81H1VM","P4D"
"","04","Y","2017020221","3","1","","2","01","Y","LEXS","1995","02","2","","1","12","S","999","0","","1","01","05","01","01","OH","1","01","JT8JS47E0S0","P4D"
"","04","N","2017003075","2","1","","1","12","Y","CHEV","2015","01","1","","1","00","S","004","","","2","01","05","01","02","PA","2","01","1G11C5SL1FF","P4D"
"","15","N","2017002221","3","1","","3","11","Y","KIA","2017","02","2","","1","00","N","040","0","","1","01","02","01","03","PA","1","01","5XYPGDA52HG","PUT"
"","15","N","2017002090","1","1","","1","07","Y","FORD","2015","07","1","","1","03","N","000","0","","2","01","03","03","01","PA","2","06","1FM5K8AR9FG","T4W"
"","04","N","2017018977","3","1","","1","12","U","HYUN","2002","01","1","","1","00","E","999","0","","1","01","07","01","03","PA","2","01","KMHWF35H72A","P4D"
"","12","N","2017002389","3","1","","1","04","Y","FORD","2004","02","5","","1","99","N","025","0","","2","01","03","01","01","PA","2","07","1FDRE11W34H","PSV"
"","41","N","2017021759","2","1","","3","01","Y","DODG","1999","02","1","","1","00","S","999","0","","1","01","02","01","01","PA","1","07","2B4GP44G0XR","TES"
"","15","N","2017022930","3","1","","1","01","N","HYUN","2006","01","1","","1","00","S","999","0","","2","01","07","01","01","PA","1","06","KM8JN72D56U","PUT"
"","51","N","2017024536","2","1","","1","07","Y","DODG","2002","02","1","","1","00","S","065","0","","2","01","01","01","03","PA","2","04","1D7HU18Z72S","TCW"
"","51","N","2017005474","1","1","","1","11","Y","CHEV","2013","01","1","","1","00","N","999","0","","2","01","03","01","02","PA","2","04","1GCRKSE75DZ","T4C"
"","15","N","2017022183","3","1","","1","12","Y","CHEV","2015","98","2","","1","00","S","999","0","","1","01","07","01","06","PA","1","06","1GNSKCKC3FR","PUT"
"","51","N","2017001966","3","1","","1","01","Y","TOYT","2004","01","1","","1","00","N","999","0","","1","01","08","01","01","PA","1","04","5TEHN72N94Z","TCW"
"","79","Y","2017023213","1","1","","1","06","Y","OTHR","2011","01","1","","1","00","E","000","","","2","01","03","03","01","ME","2","05","541FP2224BM",""
"","04","N","2017022050","3","1","","2","12","Y","PONT","2009","01","1","","1","00","S","999","0","","2","01","07","01","01","PA","3","01","6G2EC57Y49L","P4D"
"","06","N","2017005002","1","1","","1","10","Y","VOLK","2012","01","1","","1","00","S","999","0","","1","01","03","01","01","PA","1","01","3VWML7AJ3CM","PSW"
"","73","Y","2017022870","1","1","","1","06","Y","ISU","2011","01","1","","1","00","N","010","0","","2","01","03","01","13","PA","2","04","JALB4W172B7","TTB"
"","04","N","2017002518","3","1","","1","02","Y","PONT","2007","01","2","","1","00","S","020","0","","1","01","12","12","01","OH","2","01","1G2ZG58N074","P4D"
"","04","N","2017022870","3","1","","1","12","Y","HOND","2011","01","1","","1","00","N","030","0","","1","01","01","01","13","VA","1","01","1HGCP2F85BA","P4D"
"","15","N","2017002259","0","1","","2","11","U","LINC","2016","01","2","","1","00","N","999","0","","2","01","07","01","07","GA","1","06","2LMTJ8JR0GB","T4W"
"","04","N","2017004096","3","1","","3","01","Y","","2007","01","1","","2","00","U","999","","","1","01","99","98","01","PA","1","01","1G6KD57Y37U","P4D"
"","15","N","2017003325","3","1","","1","12","Y","JEEP","2008","01","2","","1","00","S","999","0","","1","01","05","01","01","PA","1","04","1J8FF28W18D","T4W"
"","04","N","2017004061","3","1","","1","11","Y","KIA","2012","01","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","01","5XXGN4A79CG","P4D"
"","04","N","2017002729","2","2","","1","07","U","CHEV","2012","","0","","1","00","W","000","0","","3","02","08","06","09","PA","2","01","1G1ZB5E05CF","P4D"
"","09","N","2017004917","3","1","","1","12","Y","NISS","2016","02","2","","1","00","S","999","1","","2","01","02","01","03","MI","1","01","3N1CN7AP3GL",""
"","04","N","2017003337","3","1","","1","12","Y","MAZD","2015","01","1","","1","00","S","035","0","","1","01","01","01","02","PA","1","01","JM1BM1V76F1","P4D"
"","04","N","2017002408","3","1","","1","05","Y","KIA","2015","01","1","","1","00","E","999","0","","1","01","03","12","04","PA","2","01","KNAFK4A61F5","P4D"
"","15","N","2017023799","3","1","","2","12","Y","FORD","2007","01","1","","3","00","N","999","0","","1","01","05","17","09","PA","1","06","1FMEU73EX7U","T4W"
"","15","N","2017003041","1","1","","1","06","Y","JEEP","2016","01","2","","1","00","W","999","0","","1","01","07","01","13","OK","2","06","1C4NJDBB7GD","T4W"
"","15","N","2017003110","2","1","","2","12","Y","CHRY","2008","02","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","06","1A8HW58298F","PUT"
"","41","N","2017003909","3","1","","1","12","Y","FORD","1994","01","1","","1","00","N","999","0","","2","01","08","01","06","PA","1","04","1FMDA31U6RZ","TES"
"","39","Y","2017018943","1","1","","1","01","Y","BLUI","2006","02","27","","1","12","W","999","0","","1","01","06","12","04","PA","1","03","1BABHCKA16F","TBU"
"","04","N","2017024703","3","1","","3","10","Y","","2005","01","1","","4","00","W","055","0","","1","01","05","16","03","FL","1","01","1G6DP567350","P4D"
"","04","N","2017002240","3","1","","3","12","Y","TOYT","2015","01","1","","1","00","W","999","0","","1","01","02","01","01","PA","1","01","2T1BURHE2FC","P4D"
"","04","N","2017003484","3","1","","1","01","Y","SUBA","2009","01","2","","1","00","N","999","0","","1","01","03","01","01","PA","1","01","JF1GE60619H","P4D"
"","12","N","2017001928","1","1","","3","06","Y","HOND","2006","02","2","","1","00","W","000","0","","2","01","01","03","01","PA","2","07","5FNRL38766B","PSV"
"","51","N","2017000213","3","1","","3","10","Y","FORD","1997","02","1","","1","00","N","030","0","","1","01","04","01","08","PA","1","04","1FTCR14X7VP","TPC"
"","04","N","2017000343","3","1","","2","14","Y","BMW","2003","01","3","","1","00","S","035","0","","1","01","07","01","01","PA","3","01","WBAEW53453P","P4D"
"","15","N","2017002142","3","1","","3","01","Y","HOND","2004","02","1","","1","00","E","015","","","1","01","05","12","07","PA","1","06","2HKYF18554H","PUT"
"","","N","2017003024","","","","","","","","","","0","","1","","","","0","","3","51","","","03","","2","","",""
"","51","N","2017000386","3","1","","1","01","Y","DODG","2011","02","1","","1","00","S","999","0","","1","01","02","01","01","PA","1","04","1D7RV1GPXBS","TCW"
"","41","N","2017002786","2","1","","1","12","Y","FORD","2014","02","1","","1","00","E","045","0","","1","01","12","02","03","PA","1","07","1FTNE1EW7ED","TCG"
"","04","N","2017004469","3","1","","1","12","Y","INFI","2005","02","1","","1","00","S","065","0","","1","01","01","01","01","PA","1","01","JNKCV51F45M","P4D"
"","15","N","2017001837","3","1","","1","11","Y","CHEV","2009","01","1","","1","00","W","999","0","","1","01","05","12","98","PA","1","06","1GNDT33S392","PUT"
"","04","N","2017002037","3","1","","2","01","Y","TOYT","2007","02","1","","1","00","W","030","0","","1","01","07","01","01","PA","1","01","JTDBT923371","P4D"
"","04","N","2017006055","3","1","","1","05","Y","HYUN","2008","01","1","","1","00","N","005","","","1","01","07","01","01","PA","2","01","KMHDU46D78U","P4D"
"","51","N","2017009657","2","1","","1","11","Y","DODG","2002","01","1","","1","00","E","999","0","","1","01","02","04","01","PA","1","04","1B7GG16X62S","TPK"
"","15","N","2017012152","2","1","","1","12","Y","KIA","2015","01","1","","1","00","N","055","0","","1","01","05","01","01","IL","1","06","KNDPBCAC2F7","PUT"
"","15","N","2017010759","3","1","","1","03","Y","JEEP","2011","01","1","","1","00","W","055","0","","3","01","12","01","03","PA","3","06","1J4RR4GG0BC","T4W"
"","69","Y","2017004874","3","1","","1","12","Y","GMC","2009","98","1","","1","00","S","999","","","1","01","03","01","98","PA","1","05","1GDHG31K091","TYY"
